,method,T,num_crossings0,num_crossings1,edge_cross_reduction,edge_cross_angle_reduction,aspect_ratio_reduction,num_nodes,num_edges
149,relax_one,0.0,21,18,3,-4.318445951266966,-0.1470386431235298,10,25
150,relax_one,0.0,25,51,-26,2.8148737372917765,0.1043060277641518,86,136
151,relax_one,0.0,0,0,0,0.0,-0.0112701770107875,10,12
152,relax_one,0.0,0,0,0,0.0,0.0603427441819732,32,31
153,relax_one,0.0,7,3,4,-0.735726768240113,0.0354765491908489,20,26
154,relax_one,0.0,0,0,0,0.0,0.1217208180653347,11,11
155,relax_one,0.0,3,1,2,7.065346978991613,0.0783849186033804,34,42
156,relax_one,0.0,9,10,-1,5.1286389924432285,0.4172717291502232,14,25
157,relax_one,0.0,6,9,-3,-5.278184317641532,-0.0933412364985163,31,46
158,relax_one,0.0,2,1,1,-22.938812137367,0.1904184075856217,42,45
159,relax_one,0.0,1127,1115,12,0.5384361468025034,0.2202565050336504,39,173
160,relax_one,0.0,9,8,1,-2.105623444467512,-0.0567528657725746,14,24
161,relax_one,0.0,0,0,0,0.0,0.220501551871324,24,25
162,relax_one,0.0,1,3,-2,0.4695051570779753,-0.0729419608953438,12,19
163,relax_one,0.0,72,63,9,4.179671286768915,-0.1020417498610855,41,72
164,relax_one,0.0,220,180,40,0.0089620796146334,0.1079372583067165,59,115
165,relax_one,0.0,9,8,1,-4.4904649820817255,0.4030212102974317,32,37
166,relax_one,0.0,5,0,5,61.86218896239533,0.13979709584162,20,20
167,relax_one,0.0,27,26,1,-4.389347273841551,0.157321824934973,12,31
168,relax_one,0.0,0,0,0,0.0,-0.5381712048626972,10,10
169,relax_one,0.0,1,1,0,44.55532167507883,-0.1610640023902659,20,21
170,relax_one,0.0,28,27,1,-2.9011065951567403,-0.0241532447070864,39,52
171,relax_one,0.0,400,332,68,-0.6143449031350912,0.2678386653769925,42,109
172,relax_one,0.0,2,1,1,-2.046772929226861,0.0478968000960972,25,28
173,relax_one,0.0,239,170,69,0.3729416959709866,0.1059346144637756,56,106
174,relax_one,0.0,504,465,39,2.7744418829567863,-0.0179315286615163,87,189
175,relax_one,0.0,26,31,-5,5.558152146230725,0.0056088128353088,56,82
176,relax_one,0.0,2,3,-1,-10.28951634711636,0.1012928561686115,13,15
177,relax_one,0.0,99,89,10,1.861292659524878,-0.1046356742095622,36,63
178,relax_one,0.0,0,0,0,0.0,0.1394181625311501,16,15
179,relax_one,0.0,0,0,0,0.0,0.2538891457657204,67,66
180,relax_one,0.0,15,22,-7,3.890415333553584,-0.1573054426636616,42,60
181,relax_one,0.0,0,0,0,0.0,-0.0511490357607121,39,38
182,relax_one,0.0,25,9,16,-8.283155555492932,-0.1627332460150146,20,36
183,relax_one,0.0,1,2,-1,35.33246981937913,-0.0426869028058418,10,9
184,relax_one,0.0,1,0,1,82.51761363743094,0.006270926956064,13,15
185,relax_one,0.0,9,12,-3,-5.88226851514392,0.2428973068191119,34,41
186,relax_one,0.0,4,7,-3,8.055087095079685,0.3971627658773118,37,42
187,relax_one,0.0,38,20,18,0.9177751651422028,0.4168660130641847,18,29
188,relax_one,0.0,0,0,0,0.0,-0.1838644918440253,23,22
189,relax_one,0.0,0,0,0,0.0,0.1369393413299433,13,12
190,relax_one,0.0,0,0,0,0.0,-0.131922736761411,15,14
191,relax_one,0.0,0,0,0,0.0,-0.2578441719592256,69,68
192,relax_one,0.0,14,0,14,71.49665162449783,-0.2032976161009653,40,39
193,relax_one,0.0,14,7,7,-4.040237282858882,-0.279945464616563,89,93
194,relax_one,0.0,9,12,-3,-5.070224328941961,-0.1839680829587783,20,32
195,relax_one,0.0,3,5,-2,-7.783339984138273,-0.1776999008382809,69,83
196,relax_one,0.0,2,2,0,-15.60681148278087,-0.1232540471732009,12,15
197,relax_one,0.0,0,0,0,0.0,0.1012810040964969,15,14
198,relax_one,0.0,5,1,4,-26.094540118317205,-0.1985692711245972,23,26
199,relax_one,0.0,2,9,-7,5.539361746513407,0.0819678490936448,12,20
200,relax_one,0.0,197,164,33,-3.2757595112444093,0.1360715914782797,64,122
201,relax_one,0.0,8,8,0,1.5335849799231625,0.1962674807530264,58,71
202,relax_one,0.0,0,0,0,0.0,0.2921208216111063,20,19
203,relax_one,0.0,323,279,44,-1.652548924256827,-0.0344592164617999,100,191
204,relax_one,0.0,30,21,9,0.2705440890490109,-0.076752920831265,41,61
205,relax_one,0.0,16,33,-17,3.1673562162190194,0.0209374937703252,13,31
206,relax_one,0.0,3,4,-1,17.146303345316653,0.1609295633008275,10,15
207,relax_one,0.0,15,11,4,1.7387900255710775,-0.087052098759833,37,47
208,relax_one,0.0,0,0,0,0.0,0.1119890472323191,21,21
209,relax_one,0.0,0,0,0,0.0,0.1260744694824417,11,10
210,relax_one,0.0,83,29,54,-6.071355594649489,-0.1464308209034075,44,80
211,relax_one,0.0,2,3,-1,-9.118372760345096,-0.1780198494487579,12,21
212,relax_one,0.0,8,3,5,-4.305702330298473,-0.1782801555174069,37,43
213,relax_one,0.0,4,9,-5,-37.20728142889161,0.0005552465747961,41,52
214,relax_one,0.0,1,2,-1,5.924460708582629,0.1688855611040964,90,89
215,relax_one,0.0,0,0,0,0.0,0.3443771260171646,22,21
216,relax_one,0.0,17,1,16,-18.665502064946025,0.366158770455704,37,43
217,relax_one,0.0,2,0,2,71.97021476880047,-0.2207487004650179,47,47
218,relax_one,0.0,5,7,-2,11.66958497032568,-0.2487044694236857,12,20
219,relax_one,0.0,117,104,13,-1.3885462584236876,0.0302201365736296,84,124
220,relax_one,0.0,3,1,2,-19.96567582202831,0.0783428158957529,88,92
221,relax_one,0.0,315,420,-105,-2.551540363670398,0.1141665340031935,59,122
222,relax_one,0.0,3,2,1,-9.412212009098925,-0.1110277808751269,26,31
223,relax_one,0.0,0,0,0,0.0,0.0539859251957124,28,27
224,relax_one,0.0,3,2,1,40.496149685999214,0.3050040619971944,18,26
225,relax_one,0.0,1,4,-3,-19.38623787185938,-0.0332630568744747,23,26
226,relax_one,0.0,4,1,3,-18.800948092465845,-0.1651102643421147,43,43
227,relax_one,0.0,1,2,-1,12.452856840660871,-0.077193703700492,22,26
228,relax_one,0.0,0,0,0,0.0,-0.2772817389361243,15,14
229,relax_one,0.0,17,11,6,-14.363357866628988,-0.0707556850372614,36,48
230,relax_one,0.0,20,18,2,-2.6336380551435,0.1489037753670863,30,37
231,relax_one,0.0,4,1,3,-7.396359246621159,-0.21064629408846,10,13
232,relax_one,0.0,0,0,0,0.0,-0.1951734790902387,12,11
233,relax_one,0.0,172,183,-11,0.4209746505023659,0.0587629446731227,55,105
234,relax_one,0.0,0,1,-1,-67.24932588869704,-0.2744920755084453,13,17
235,relax_one,0.0,0,1,-1,-71.03508467151214,-0.1729831476865645,30,29
236,relax_one,0.0,8,4,4,5.653945475000299,-0.0793107651791173,36,43
237,relax_one,0.0,26,12,14,1.90026416213172,0.3056215730460224,40,60
238,relax_one,0.0,1,0,1,54.99650547002754,-0.0777794183085873,13,17
239,relax_one,0.0,14,5,9,-6.682958613455504,0.3195690914097345,23,30
240,relax_one,0.0,1,5,-4,-12.286699332985748,0.3693381295837573,12,16
241,relax_one,0.0,0,0,0,0.0,-0.316263012027503,26,26
242,relax_one,0.0,0,0,0,0.0,0.1658091826554306,22,31
243,relax_one,0.0,6,1,5,-24.4630769366662,0.0650953400982143,68,68
244,relax_one,0.0,0,0,0,0.0,0.0093018162092227,23,22
245,relax_one,0.0,0,0,0,0.0,-0.0681930962369693,43,42
246,relax_one,0.0,0,0,0,0.0,-0.1336143176719378,18,17
247,relax_one,0.0,7,1,6,-17.59882342491779,-0.2242127895500332,28,42
248,relax_one,0.0,49,41,8,-2.414045915840134,-0.2107894998676309,21,44
249,relax_one,0.0,0,0,0,0.0,-0.3608408923673795,36,37
250,relax_one,0.0,0,0,0,0.0,-0.1962282553291376,15,14
251,relax_one,0.0,2,0,2,79.75635498758669,0.0479028720337471,14,16
252,relax_one,0.0,252,219,33,3.0182985322291174,-0.1850181602352174,61,119
253,relax_one,0.0,1,0,1,79.31297270171127,0.2680639641165451,19,20
254,relax_one,0.0,0,2,-2,-49.586259867254185,-0.233811991626426,22,22
255,relax_one,0.0,4,3,1,-3.3506749055395275,-0.0338043301407176,54,58
256,relax_one,0.0,408,414,-6,-1.1133833644795672,-0.2853323636282916,65,135
257,relax_one,0.0,1,1,0,-1.9768645532054308,0.1403648912502353,16,18
258,relax_one,0.0,8,12,-4,3.164804829487452,0.2723260831902961,17,27
259,relax_one,0.0,10,6,4,-7.794566166425341,-0.1669442298352734,54,71
260,relax_one,0.0,0,0,0,0.0,0.0555226255767445,23,22
261,relax_one,0.0,1,1,0,16.411715746914382,0.2420880266667404,13,16
262,relax_one,0.0,192,163,29,-2.065214329457831,-0.1265544723486573,85,131
263,relax_one,0.0,76,50,26,1.4628186192811086,-0.3002525850416825,28,55
264,relax_one,0.0,3,2,1,-13.87599961126623,0.0989075444829624,18,24
265,relax_one,0.0,0,3,-3,-54.519492682695606,-0.0657510194516521,19,22
266,relax_one,0.0,2,0,2,67.86617201240178,0.157517234991433,47,46
267,relax_one,0.0,23,27,-4,-5.401921150477804,-0.2326627304534355,39,64
268,relax_one,0.0,0,0,0,0.0,-0.129350446141376,17,18
269,relax_one,0.0,5,2,3,-36.1874698346111,0.3675605389369997,23,24
270,relax_one,0.0,1,1,0,8.317788700525341,-0.1605442219784317,13,16
271,relax_one,0.0,23,25,-2,7.220824850446661,-0.2658104873342991,40,56
272,relax_one,0.0,2,2,0,-11.580828447859671,-0.2465114369836197,10,15
273,relax_one,0.0,0,0,0,0.0,-0.326469558784811,21,20
274,relax_one,0.0,2,2,0,16.04492072973442,0.1888792448042292,30,35
275,relax_one,0.0,2,5,-3,4.217135838537715,-0.1601895400198019,71,77
276,just_relax,0.0,0,1,-1,-38.96556421923995,-0.3831407476813027,17,18
277,just_relax,0.0,4,6,-2,26.25352076247043,-0.2393425974618902,43,48
278,just_relax,0.0,5,27,-22,20.333333717784235,-0.0355495062098654,38,45
279,just_relax,0.0,0,0,0,0.0,0.1654492134061822,12,12
280,just_relax,0.0,17,26,-9,2.338096455323651,-0.3277883275147039,23,38
281,just_relax,0.0,1,1,0,-14.345079532691614,-0.2542886129328253,19,22
282,just_relax,0.0,804,869,-65,-0.6213964698106054,-0.0654356817237123,35,143
283,just_relax,0.0,3,13,-10,-3.371461821782816,0.0642856010010958,92,91
284,just_relax,0.0,7,13,-6,18.092566572102008,-0.2665605257856098,43,51
285,just_relax,0.0,2,1,1,-19.640034030277164,0.1407637777230975,35,36
286,just_relax,0.0,1,0,1,83.4828004885341,0.2295796030902291,11,13
287,just_relax,0.0,17,23,-6,8.83497616262391,0.0981846475635284,10,25
288,just_relax,0.0,16,50,-34,17.153491819272013,0.0699508025626013,86,136
289,just_relax,0.0,0,0,0,0.0,-0.1941885864119094,10,12
290,just_relax,0.0,0,0,0,0.0,0.0704277807646436,32,31
291,just_relax,0.0,2,7,-5,7.946509430502715,-0.207938421792291,20,26
292,just_relax,0.0,2,0,2,83.79014106653447,0.1019562954972117,11,11
293,just_relax,0.0,25,14,11,-16.035870333933396,-0.0812041196915095,34,42
294,just_relax,0.0,15,11,4,26.38360511558762,-0.0291765101301826,14,25
295,just_relax,0.0,11,14,-3,12.060026522373173,-0.1237481715752905,31,46
296,just_relax,0.0,3,4,-1,2.253703906836634,-0.0315573825799742,42,45
297,just_relax,0.0,1124,1141,-17,-0.1921442935015278,0.1120312093703196,39,173
298,just_relax,0.0,10,8,2,-7.918602894067504,0.295397982838697,14,24
299,just_relax,0.0,2,0,2,51.51758121923953,-0.0070130738256626,24,25
300,just_relax,0.0,2,1,1,2.176090181227579,-0.4053719340825536,12,19
301,just_relax,0.0,83,62,21,0.0463257670804395,0.0978081487671335,41,72
302,just_relax,0.0,224,211,13,2.118877802260272,0.3501150534536213,59,115
303,just_relax,0.0,10,11,-1,7.263885734922937,0.0159865803835295,32,37
304,just_relax,0.0,2,1,1,-18.09498835141006,0.0385428808497243,20,20
305,just_relax,0.0,24,18,6,-3.924077991018706,-0.2585920051645453,12,31
306,just_relax,0.0,0,0,0,0.0,0.2012579336083151,10,10
307,just_relax,0.0,0,3,-3,-49.22962065915245,-0.1378611328512362,20,21
308,just_relax,0.0,23,43,-20,1.1017296870397502,0.0336676100062558,39,52
309,just_relax,0.0,327,383,-56,3.217924673320951,-0.1600336506129385,42,109
310,just_relax,0.0,1,2,-1,5.192572907755576,-2.199579733930257e-05,25,28
311,just_relax,0.0,214,251,-37,4.556271872001119,-0.0724448229069102,56,106
312,just_relax,0.0,491,690,-199,10.324509138051065,-0.1924332022445395,87,189
313,just_relax,0.0,36,41,-5,-3.905350481654409,0.0651354072929994,56,82
314,just_relax,0.0,2,1,1,-4.131270133015661,0.3260798115206416,13,15
315,just_relax,0.0,134,81,53,-3.16252622581019,-0.2682164070530787,36,63
316,just_relax,0.0,0,0,0,0.0,-0.4587114210295647,16,15
317,just_relax,0.0,0,0,0,0.0,-0.0008892563571947,67,66
318,just_relax,0.0,16,16,0,5.497353341492811,0.0272417858860114,42,60
319,just_relax,0.0,1,3,-2,15.090798585859332,0.1854282180215027,39,38
320,just_relax,0.0,10,8,2,-19.57558021956268,0.4153599233368453,20,36
321,just_relax,0.0,0,0,0,0.0,-0.1740413673951768,10,9
322,just_relax,0.0,0,0,0,0.0,0.2488763801922792,13,15
323,just_relax,0.0,13,11,2,12.917350735281085,-0.0492670445850684,34,41
324,just_relax,0.0,5,3,2,20.231088485298173,0.1578080616464463,37,42
325,just_relax,0.0,13,20,-7,-8.033925750520496,-0.0281662790837985,18,29
326,just_relax,0.0,0,1,-1,-64.19099205308962,0.3555381113644569,23,22
327,just_relax,0.0,0,0,0,0.0,0.6102942552169408,13,12
328,just_relax,0.0,0,0,0,0.0,-0.1515827379329533,15,14
329,just_relax,0.0,0,0,0,0.0,-0.0706946308851173,69,68
330,just_relax,0.0,0,0,0,0.0,0.155382922715164,40,39
331,just_relax,0.0,0,11,-11,-70.22117865993843,-0.024947439935567,89,93
332,just_relax,0.0,14,15,-1,17.500582232566963,-0.0528069752238629,20,32
333,just_relax,0.0,15,2,13,-12.927645608108556,0.231931000235493,69,83
334,just_relax,0.0,4,6,-2,-11.796443439045165,-0.5700614495614724,12,15
335,just_relax,0.0,0,0,0,0.0,-0.3138860219326599,15,14
336,just_relax,0.0,1,0,1,77.24462235201851,0.1051323197128362,23,26
337,just_relax,0.0,2,3,-1,-1.1845048611982207,-0.0079337509109814,12,20
338,just_relax,0.0,241,205,36,1.9795524824545647,0.1457813996873086,64,122
339,just_relax,0.0,24,7,17,0.3262420208130621,-0.1985856027859006,58,71
340,just_relax,0.0,0,0,0,0.0,-0.2144670443279217,20,19
341,just_relax,0.0,295,372,-77,1.993573227856345,-0.1378039811638932,100,191
342,just_relax,0.0,33,33,0,9.239875709830514,-0.1116195728796227,41,61
